added_date,modified_date,agency_id,company_id,reservation_id,created_date,rate_offers,lqr,booking_source,check_in,check_out,nights,hotel_name,hotel_latitude,hotel_longitude,hotel_brand_code,hotel_brand_name,hotel_chain_name,hotel_chain_ticker_symbol,hotel_stars,hotel_address,hotel_city,hotel_state,hotel_postal_code,hotel_country,nightly_rate_usd,total_cost_usd,nightly_rate_native,total_cost_native,currency_code,start_commission_info,start_cancel_policy,start_rate_type,start_room_type,start_bed_type,start_amenities,gic_sector,cancel_date
2022-12-05 04:00:00 +0000,2022-12-10 04:00:01 +0000,E6BFFD3F7CDF432FF668212324ED8229D05A9A2E,EA0CEDB137CE9DA62ED6799DC7E351AD0620A6A6,00A66B4A451F010AD93B1DB7AB490F27DB7973E2,2022-12-04,0,114.71,Amadeus,2022-12-11,2022-12-15,4,Standish-Kilhey Court Hotel,53.59237,-2.63576,GB,Macdonald Hotels,Macdonald Hotels,,4.0,Chorley Rd,Standish,,WN1 2XN,GB,132.23,528.9,107.5,430.0,GBP,Commissionable,1 Day Before Checkin,Standard,Standard,"Double,","Free Breakfast,",,2022-12-09
2022-12-05 04:00:00 +0000,2022-12-06 04:00:01 +0000,E6BFFD3F7CDF432FF668212324ED8229D05A9A2E,4044B65FFD0AFB2016ACFDB3E1F60C9F1A77EFC8,0097BE72F646619A21FE94EAB900C068F13D55C5,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-07,1,Troy-Detroit Marriott Troy,42.56247,-83.15241,MC,"Marriott Hotels, Resorts, And Suites",Marriott,MAR,3.0,200 W. Big Beaver Rd.,Troy,MI,48084,US,195.0,195.0,195.0,195.0,USD,Non-commissionable,1 Day Before Checkin,Standard,Standard,"King,","Free Wifi,",Information Technology,2022-12-05
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,E6BFFD3F7CDF432FF668212324ED8229D05A9A2E,3F856C6F04F510F62BA1347200C172F6A01B6788,0068A09011E46E3D2E7B6E6442AB94BCD5FB194A,2022-12-04,0,219.0,Sabre,2022-12-14,2022-12-15,1,Austin-Hyatt Regency Austin,30.26055,-97.74718,HY,Hyatt Hotels And Resorts,Hyatt,H,4.0,208 Barton Springs Rd,Austin,TX,78704,US,175.2,175.2,175.2,175.2,USD,Non-commissionable,Day Of Checkin,Flat,,"Two Queen,","Free Wifi,",Financials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,E6BFFD3F7CDF432FF668212324ED8229D05A9A2E,1BC0E05E4429130146EFEB81925EF117D45B24B9,0061CB4911A30576F16CC7FB224162BBC2F43E79,2022-12-04,0,0.0,Sabre,2022-12-07,2022-12-09,2,Oklahoma City-The National Autograph Collection,35.4687,-97.5162,AK,Autograph,Marriott,MAR,4.0,120 North Robinson Avenue,Oklahoma City,OK,73102,US,249.2,498.4,249.2,498.4,USD,Non-commissionable,2 Days Before Checkin,Best Available Rate,,"King,",,Information Technology,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,E6BFFD3F7CDF432FF668212324ED8229D05A9A2E,3BA96F6CE64BB7F018BD789BCCD41A2D10EDB68C,005540CBC0B28F20E84299A587C1038C5EE0A0E3,2022-12-04,0,0.0,Apollo,2023-01-03,2023-01-06,3,Las Vegas-Las Vegas Hilton At Resorts World,36.1335,-115.1673,HH,Hilton Hotels And Resorts,Hilton,HLT,4.0,999 Resorts World Avenue,Las Vegas,NV,89109,US,371.65,1114.96,371.65,1114.96,USD,Non-commissionable,3 Days Before Checkin,Chainwide,Standard,"King,",,Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,E6BFFD3F7CDF432FF668212324ED8229D05A9A2E,CC778BEB593AB3B51485B75480D5240F79BB30A3,001B9D8CFE198B4C720052C0AB13ACDDDD182999,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-07,1,Germantown-Hampton Inn - Suites Memphis Germantown,35.10332,-89.80478,HX,Hampton Inn And Suites,Hilton,HLT,2.0,1680 S Germantown Rd.,Germantown,TN,38138,US,161.82,161.82,161.82,161.82,USD,Commissionable,1 Day Before Checkin,Agency,,"King,","Free Wifi, Free Breakfast,",Consumer Discretionary,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,E6BFFD3F7CDF432FF668212324ED8229D05A9A2E,4051AED9FE18358FC914423F1B8F567327488578,000F34AB97A12DBAA0CBD78F234EDEB39F6393B6,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-07,1,Wallingford-Hilton Garden Inn Wallingford,41.47786,-72.76586,GI,Hilton Garden Inn,Hilton,HLT,3.0,1181 Barnes Road,Wallingford,CT,6492,US,168.26,168.26,168.26,168.26,USD,Non-commissionable,1 Day Before Checkin,Standard,,"King,","Free Wifi,",Materials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,E6BFFD3F7CDF432FF668212324ED8229D05A9A2E,F6B1BE255072F5C6B627814F17B2ED4CF6A5BCAB,00086D3CE18633EE7B1E0C165DADDFDE23798434,2022-12-04,0,0.0,Sabre,2022-12-14,2022-12-15,1,Austin-Home 2 Suites By Hilton Austin Cedar Park,30.47756,-97.80189,HT,Home2suites,Hilton,HLT,2.5,14022 Us Highway 183,Austin,TX,78759,US,140.0,140.0,140.0,140.0,USD,Commissionable,3 Days Before Checkin,Loyalty,Suite,"King,","Free Wifi, Free Breakfast,",Consumer Discretionary,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,D18A68214FFCB358D5B1CB076E60266F7F961D15,2022-12-04,0,0.0,Sabre,2022-12-05,2022-12-08,3,Salt Lake City-Hgi Salt Lake City Airport,40.77352,-112.01327,GI,Hilton Garden Inn,Hilton,HLT,3.0,4975 Wiley Post Way,Salt Lake City,UT,84116,US,134.7,404.1,134.7,404.1,USD,Commissionable,1 Day Before Checkin,Flat,Standard,"Two Queen,","Free Wifi, Free Parking,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,B8F43A1779543F9449536845EDC2B9EFB5D35343,2022-12-04,0,0.0,Sabre,2022-12-20,2022-12-23,3,Pontiac-Auburn Hills Marriott Pontiac At Centerpoint,42.60653,-83.24998,MC,"Marriott Hotels, Resorts, And Suites",Marriott,MAR,3.0,3600 Centerpoint Parkway,Pontiac,MI,48341,US,160.55,481.65,160.55,481.65,USD,Commissionable,1 Day Before Checkin,Flat,,"King,","Free Wifi, Free Parking,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,B67B998FDDE19E8C65B36BCE84367CCD98BB446E,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-07,1,Centerville-Home2 Suites By Hilton Dayton-Centerville,39.66415,-84.10835,HT,Home2suites,Hilton,HLT,2.5,5161 Cornerstone North Boulevard,Centerville,OH,45440,US,159.0,159.0,159.0,159.0,USD,Commissionable,3 Days Before Checkin,Consortia,,"King,","Free Wifi, Free Breakfast,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,9070856254C5A43C1E6862A80D9750EA83C84CD6,8BC417A5452EC2498F6AF55AAFC104A75E310037,2022-12-04,0,0.0,Sabre,2022-12-05,2022-12-06,1,Montreal-Embassy Suites By Hilton Montreal,45.50436,-73.5594,ES,Embassy Suites,Hilton,HLT,3.5,208 Saint Antoine Ouest,Montreal,QC,H2Y OA6,CA,179.43,179.43,242.1,242.1,CAD,Commissionable,1 Day Before Checkin,Flat,Suite,"Queen,","Free Wifi, Free Breakfast,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,81652489C30FFA73C01F92E54C110A7899281540,2022-12-04,0,0.0,Sabre,2022-12-13,2022-12-16,3,Denver-Hilton Garden Inn Denver/Cherry Creek,39.70552,-104.94063,GI,Hilton Garden Inn,Hilton,HLT,3.0,600 S. Colorado Blvd.,Denver,CO,80246,US,129.67,389.0,129.67,389.0,USD,Commissionable,Day Of Checkin,Consortia,Standard,"King,","Free Wifi,",Consumer Staples,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,71A8A97B64943F95E68DA100FAD9814D2759DC0C,2022-12-04,0,0.0,Sabre,2022-12-05,2022-12-08,3,Issaquah-Springhill Suites Seattle Issaquah,47.54296,-122.05711,XV,Springhill Suites,Marriott,MAR,3.0,1185 Nw Maple Street,Issaquah,WA,98027,US,149.0,447.0,149.0,447.0,USD,Commissionable,1 Day Before Checkin,Standard,Suite,"King,",,Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,59253F3F28EBD5F060FCF5A0D3B55660DD27081C,2022-12-04,0,0.0,Sabre,2022-12-07,2022-12-08,1,North Canton-Embassy Suites Akron-Canton Airport,40.894966,-81.42794,ES,Embassy Suites,Hilton,HLT,3.5,7883 Freedom Avenue N.w.,North Canton,OH,44720,US,158.0,158.0,158.0,158.0,USD,Commissionable,1 Day Before Checkin,Consortia,,"King,","Free Breakfast,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,55C81538037FAF86F5DD9ECB690EA1D60C3FA88F,2022-12-04,0,0.0,Sabre,2022-12-07,2022-12-08,1,Pocatello-Fairfield Inn & Suites Pocatello,42.88047,-112.4209,FN,Fairfield Inn By Marriott,Marriott,MAR,2.5,205 Via Venitio,Pocatello,ID,83201,US,139.0,139.0,139.0,139.0,USD,Commissionable,1 Day Before Checkin,Standard,Suite,"King,",,Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-20 04:00:01 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,51CD28E9DBF045C3303F1EE22B359192336A2392,2022-12-04,0,169.0,Sabre,2022-12-22,2022-12-23,1,St Augustine-World Golf Village Renaissance St. Augustine Resort,29.99006,-81.46796,BR,Renaissance Hotels and Resorts,Marriott,MAR,4.0,500 South Legacy Trail,St Augustine,FL,32092,US,109.0,109.0,109.0,109.0,USD,Commissionable,Day Of Checkin,Flat,,"King,","Free Wifi,",Consumer Staples,2022-12-19
2022-12-05 09:00:00 +0000,2022-12-14 09:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,4F44A4EBB1AC38D5BD2A0EFF1317C9556EAAA8F4,2022-12-04,0,253.0,Sabre,2022-12-17,2022-12-18,1,Charleston-Charleston Marriott,32.78831,-79.9599,MC,"Marriott Hotels, Resorts, and Suites",Marriott,MAR,3.0,170 Lockwood Boulevard,Charleston,SC,29403,US,253.0,253.0,253.0,253.0,USD,Commissionable,2 Days Before Checkin,Standard,Standard,"King,","Free Breakfast, Free Parking,",Consumer Staples,2022-12-13
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,9070856254C5A43C1E6862A80D9750EA83C84CD6,498F4DDC8D6BA1FE159D9168FCF51ACB1612371E,2022-12-04,0,0.0,Sabre,2022-12-05,2022-12-07,2,Mississauga-Hilton Toronto Airport Hotel  Suites,43.68614,-79.60505,HH,Hilton Hotels And Resorts,Hilton,HLT,4.0,5875 Airport Road,Mississauga,ON,L4V 1N1,CA,140.08,280.15,189.0,378.0,CAD,Commissionable,1 Day Before Checkin,Flat,Suite,"King,","Free Wifi, Free Breakfast,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,3ABCCD27E8593D17F52E580B12DCFC41269ED721,2022-12-04,0,0.0,Sabre,2022-12-19,2022-12-20,1,Charlotte-Charlotte Marriott Southpark,35.15751,-80.83005,MC,"Marriott Hotels, Resorts, And Suites",Marriott,MAR,3.0,2200 Rexford Road,Charlotte,NC,28211,US,159.0,159.0,159.0,159.0,USD,Commissionable,3 Days Before Checkin,Standard,,"King,",,Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-13 04:00:01 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,3362D6AF5E46568B3598B9AAAAA05F06854259EE,2022-12-04,0,209.0,Sabre,2022-12-14,2022-12-15,1,Columbia-Columbia Marriott,34.00542,-81.03536,MC,"Marriott Hotels, Resorts, and Suites",Marriott,MAR,3.0,1200 Hampton Street,Columbia,SC,29201,US,209.0,209.0,209.0,209.0,USD,Commissionable,2 Days Before Checkin,Standard,,"King,",,Consumer Staples,2022-12-12
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,31D1D56F6AE7D16E83F0D391F50AE7F8F7609368,2022-12-04,0,0.0,Sabre,2022-12-05,2022-12-06,1,Columbus-Home2 Suites By Hilton Polaris Columbus,40.1515,-82.9748,HT,Home2suites,Hilton,HLT,3.0,9101 Lyra Dr.,Columbus,OH,43240,US,123.0,123.0,123.0,123.0,USD,Commissionable,1 Day Before Checkin,Consortia,,"Two Queen,","Free Wifi, Free Breakfast,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,30D019EF2356F4D629C607896962F8A8272FC74B,2022-12-04,0,0.0,Sabre,2022-12-06,2022-12-08,2,Lehi-Hilton Garden Inn Lehi Ut,40.42835,-111.88644,GI,Hilton Garden Inn,Hilton,HLT,3.0,3150 N Hotel Loop,Lehi,UT,84043,US,129.0,258.0,129.0,258.0,USD,Commissionable,1 Day Before Checkin,Flat,Standard,"Two Queen,","Free Wifi, Free Parking,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-20 04:00:01 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,2BAE524659DFBC61ED986C5EDA32840279F73FAD,2022-12-04,2,209.0,Sabre,2022-12-21,2022-12-22,1,Raleigh-Ac Hotel Raleigh North Hills,35.83673,-78.63735,AR,AC HOTELS,Marriott,MAR,3.5,101 Park at North Hills Street,Raleigh,NC,27609,US,254.0,254.0,254.0,254.0,USD,Commissionable,2 Days Before Checkin,Standard,,"Two Double,",,Consumer Staples,2022-12-19
2022-12-05 04:00:00 +0000,2022-12-20 04:00:01 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,190B6C5768B3C402F0A2227F882A8A007A995ECD,2022-12-04,0,159.0,Sabre,2022-12-20,2022-12-21,1,Greensboro-Greensboro Marriott Downtown,36.07541,-79.79127,MC,"Marriott Hotels, Resorts, and Suites",Marriott,MAR,3.0,304 N. Greene Street,Greensboro,NC,27401,US,159.0,159.0,159.0,159.0,USD,Commissionable,2 Days Before Checkin,Standard,,"King,",,Consumer Staples,2022-12-19
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,13C21A8E2B597B7FF6EEC0EDF339C0FE99EA8AD3,2022-12-04,0,0.0,Sabre,2023-01-06,2023-01-08,2,Bend-Oxford Hotel Bend,44.05755,-121.31201,WV,Travelclick,Independent,,4.0,10 Nw Minnesota Avenue,Bend,OR,97703,US,189.0,378.0,189.0,378.0,USD,Commissionable,1 Day Before Checkin,Flat,Standard,"King,","Free Wifi,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D9414B805FC2F0DF87B5B291437E938A444ECEFC,7E82125D48B65F6967C5C1C5EC2206EADDA94082,0208ADDF9AADA4C53310399864F0BE94FBABA744,2022-12-04,0,0.0,Sabre,2022-12-08,2022-12-09,1,Salt Lake City-Hilton Garden Inn Salt Lake City Downtown,40.75648,-111.8979,GI,Hilton Garden Inn,Hilton,HLT,3.0,250 West 600 South,Salt Lake City,UT,84101,US,161.1,161.1,161.1,161.1,USD,Commissionable,1 Day Before Checkin,Flat,Standard,"King,","Free Wifi, Free Parking,",Consumer Staples,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,9B1F04DD27A7F22C5AC6B080B83514443343B34C,FEE3F4FA9AD41CC979A6C4D421E65F5891A7A0EA,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-18,14,Conroe-Comfort Inn Conroe,30.36532,-95.47925,CI,Comfort Inns,Choice,CHH,2.0,1115 League Line Rd.,Conroe,TX,77303-1446,US,77.92,1090.87,77.92,1090.87,USD,Commissionable,Day Of Checkin,Agency,,"Two Queen,","Free Wifi,",Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,37471B24EF9C46770D3CA2AFE03E8B07CF97C49B,FC757608B7DAE0CB0A1B1E41C09D9001FA0FC243,2022-12-04,0,0.0,Apollo,2022-12-12,2022-12-14,2,Kearney-Quality Inn Kearney,40.67503,-99.08714,QI,Quality Inns,Choice,CHH,2.0,121 3rd Ave.,Kearney,NE,68845,US,80.28,160.56,80.28,160.56,USD,Commissionable,1 Day Before Checkin,Agency,,"King,",,,
2022-12-05 09:00:00 +0000,2022-12-05 09:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,37471B24EF9C46770D3CA2AFE03E8B07CF97C49B,FB42C9C5EB75D6A947C30E687061A9A4263E6F88,2022-12-04,0,0.0,Apollo,2022-12-05,2022-12-07,2,Chula Vista-La Quinta Inn San Diego Chula Vista,32.64797,-117.06348,LQ,La Quinta,Wyndham,WH.N,2.0,150 Bonita Rd.,Chula Vista,CA,91910,US,109.0,218.0,109.0,218.0,USD,Commissionable,Day Of Checkin,Standard,,"King,","Free Breakfast,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,4C1BA6988305C67554191E97E302D8FB0B2F2B40,F7AED62AE2CA41835617B485264F2C55DBEB78A0,2022-12-04,0,0.0,Apollo,2022-12-12,2022-12-14,2,Kearney-Quality Inn Kearney,40.67503,-99.08714,QI,Quality Inns,Choice,CHH,2.0,121 3rd Ave.,Kearney,NE,68845,US,80.28,160.56,80.28,160.56,USD,Commissionable,1 Day Before Checkin,Agency,,"King,",,,
2022-12-06 04:00:01 +0000,2022-12-06 04:00:01 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,7F9CC159B5D5A6C0A756CBBEBDD7AAD34720A842,F6E526F6D4C36A4AEB5B1D8D554A0EACDE4AC805,2022-12-04,0,0.0,Apollo,2022-12-06,2022-12-07,1,Las Vegas-Hilton Garden Inn Las Vegas Strip South,36.04727,-115.17221,GI,Hilton Garden Inn,Hilton,HLT,3.0,7830 South Las Vegas Boulevard,Las Vegas,NV,89123,US,120.0,120.0,120.0,120.0,USD,,1 Day Before Checkin,Standard,,,,Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,4C1BA6988305C67554191E97E302D8FB0B2F2B40,F11F58DF0D8896B0DE499439E2CECB853696C164,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-06,2,Alice-Hampton Inn Alice,27.76871,-98.03945,HX,Hampton Inn And Suites,Hilton,HLT,2.0,3135 East Main Street,Alice,TX,78332,US,84.6,169.2,84.6,169.2,USD,Non-commissionable,Not Cancellable,Flat,,"King,","Free Wifi, Free Breakfast,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,9B1F04DD27A7F22C5AC6B080B83514443343B34C,F08F941662A5402620B1B4390E3DB3E170BCF97D,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-18,14,Conroe-Comfort Inn Conroe,30.36532,-95.47925,CI,Comfort Inns,Choice,CHH,2.0,1115 League Line Rd.,Conroe,TX,77303-1446,US,77.92,1090.87,77.92,1090.87,USD,Commissionable,Day Of Checkin,Agency,,"Two Queen,","Free Wifi,",Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,3C1CBF4A56421ED6D4E524BACBD0641CBD14635E,F05E6E8A801637B72985901CF36F9FAAE5421A23,2022-12-04,0,0.0,Apollo,2022-12-06,2022-12-09,3,Utica-Delta Hotels Utica,43.1011,-75.23185,DE,Delta Hotels,Marriott,MAR,3.5,200 Genesee Street,Utica,NY,13502,US,149.0,447.0,149.0,447.0,USD,Commissionable,1 Day Before Checkin,Standard,,"Two Double,",,Health Care,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,9B1F04DD27A7F22C5AC6B080B83514443343B34C,EEF6B17F262B1AA09886D1641FA6470222E65ED9,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-14,10,Lakeland-Best Western Plus�Lakeland,28.0359,-82.0176,BW,Best Western International,Best Western,,2.0,4225 New Tampa Highway,Lakeland,FL,33815,US,156.0,1560.0,156.0,1560.0,USD,,,Standard,,,,Industrials,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,7F9CC159B5D5A6C0A756CBBEBDD7AAD34720A842,ECEAF7525898126D1C0D318E6B9D852F013339FF,2022-12-04,0,359.0,Apollo,2022-12-06,2022-12-07,1,Alexandria-Hampton Inn Alexandria Old Town,38.80638,-77.05751,HX,Hampton Inn And Suites,Hilton,HLT,2.0,1616 King Street,Alexandria,VA,22314,US,290.99,290.99,290.99,290.99,USD,Commissionable,1 Day Before Checkin,Loyalty,Standard,,"Free Wifi, Free Breakfast,",Industrials,2022-12-04
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,4C1BA6988305C67554191E97E302D8FB0B2F2B40,ECE683E32748761F7404B0C3CA172D8780A05627,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-05,1,Knoxville-Holiday Inn Express Knoxville-Strawberry Plains,36.00774,-83.7694,EX,Holiday Inn Express,Ihg,IHG,2.5,730 Rufus Graham Road,Knoxville,TN,37924,US,113.05,113.05,113.05,113.05,USD,Commissionable,Day Of Checkin,Agency,Standard,"King,","Free Wifi, Free Breakfast,",,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,25C4135C32999F32E8F4E91103A0B614A857F5BB,ECA816B300CA00FBD0709A1A6496EB7BF57CF847,2022-12-04,0,99.0,Apollo,2022-12-13,2022-12-14,1,Greenville-Fairfield Inn Greenville-Spartanburg Airport,34.85771,-82.26992,FN,Fairfield Inn By Marriott,Marriott,MAR,2.5,48 Fisherman Lane,Greenville,SC,29615,US,80.37,80.37,80.37,80.37,USD,Commissionable,1 Day Before Checkin,AAA,,"Queen,",,Health Care,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,3C1CBF4A56421ED6D4E524BACBD0641CBD14635E,EBE3002B91709CDBEACF2103255DCD44A4CA7002,2022-12-04,0,0.0,Apollo,2023-01-19,2023-01-23,4,Clinton-Fairfield Inn & Suites By Marriott Knoxville Clinton,36.1666,-84.0865,FN,Fairfield Inn By Marriott,Marriott,MAR,2.0,130 Tanner Lane,Clinton,TN,37716,US,119.0,476.0,119.0,476.0,USD,Commissionable,1 Day Before Checkin,Standard,,"King,",,Health Care,
2022-12-05 04:00:00 +0000,2022-12-13 04:00:01 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,7F9CC159B5D5A6C0A756CBBEBDD7AAD34720A842,EB8189985D9690E30B1B89B962B85BEE983BD572,2022-12-04,0,186.66,Apollo,2022-12-14,2022-12-17,3,Seattle-The Sound Hotel Seattle Belltown Tapestry Collection,47.61421,-122.3421,UP,Tapestry Collection by Hilton,Hilton,HLT,3.5,2120 4th Avenue,Seattle,WA,98121,US,176.0,528.0,176.0,528.0,USD,Commissionable,1 Day Before Checkin,Government,Standard,"Two Double,",,Industrials,2022-12-12
2022-12-05 04:00:00 +0000,2023-01-09 04:00:01 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,4AC885A360BB81F668D05C7778D791C47B22143F,EB2EA4AB059A9CABC5AEB656D42C42FE0D90BD58,2022-12-04,1,143.22,Apollo,2023-01-11,2023-01-21,10,Lodi-Holiday Inn Express Lodi,38.11754,-121.26026,EX,Holiday Inn Express,IHG,IHG,2.5,1337 EAST KETTLEMAN LANE,LODI,CA,95240,US,176.54,1765.4,176.54,1765.4,USD,Commissionable,1 Day Before Checkin,Standard,Standard,"King,","Free Wifi, Free Breakfast,",Health Care,2023-01-08
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,37471B24EF9C46770D3CA2AFE03E8B07CF97C49B,EAB73BD5C0571D9146ACBBA91296C94A93D809D3,2022-12-04,0,0.0,Apollo,2022-12-04,2022-12-05,1,Tuscaloosa-Rodeway Inn Tuscaloosa,33.17157,-87.48084,RI,Rodeway Inn,Choice,CHH,2.0,4300 Skyland Blvd. E.,Tuscaloosa,AL,35405-4712,US,68.0,68.0,68.0,68.0,USD,,1 Day Before Checkin,Standard,,,,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,3FE1A1DA3F588BBA30B8313CD89921A84473FC54,E96C0C9B1961D7EC89046EF32C50A90A05E019DB,2022-12-04,0,0.0,Apollo,2022-12-18,2022-12-20,2,Charleston-Renaissance Charleston Historic District Hotel,32.78294,-79.933,BR,Renaissance Hotels And Resorts,Marriott,MAR,4.0,68 Wentworth Street,Charleston,SC,29401,US,254.0,508.0,254.0,508.0,USD,Commissionable,3 Days Before Checkin,Standard,,"King,",,,
2022-12-05 04:00:00 +0000,2022-12-05 04:00:00 +0000,D6EA9EFAADCA70743ED067915326010E61BAE664,3C1CBF4A56421ED6D4E524BACBD0641CBD14635E,E8EFBA1E239BCB25435F8FDFEE5D39AF1C509B47,2022-12-04,0,0.0,Apollo,2022-12-28,2023-01-03,6,Marysville-Home2 Suites By Hilton Marysville,40.2341,-83.3473,HT,Home2suites,Hilton,HLT,3.0,400 Coleman&amp;apos;s Crossing Boulevard,Marysville,OH,43040,US,112.53,675.2,112.53,675.2,USD,Non-commissionable,2 Days Before Checkin,Standard,,"King,","Free Wifi, Free Breakfast,",Health Care,
